episode,step,reward,action,age
7,215,-4.0,[0 0 0 1 0 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,216,-1.0,[0 1 0 0 0 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,217,-2.0,[1 1 0 0 0 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,218,-7.0,[1 1 1 0 1 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,219,-5.0,[1 0 1 0 1 1 0 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,220,-3.0,[1 0 0 0 0 1 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,221,-4.0,[1 0 1 0 1 1 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,222,-4.0,[1 1 0 1 0 1 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,223,-5.0,[1 1 0 0 1 1 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,224,-1.0,[0 0 0 1 0 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,225,-2.0,[1 0 0 0 0 1 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,226,-6.0,[1 1 1 0 1 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,227,-7.0,[1 1 1 1 1 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,228,-4.0,[1 1 0 0 0 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,229,-5.0,[1 1 1 1 1 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,230,-6.0,[1 0 0 1 1 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,231,-3.0,[0 1 1 0 0 1 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,232,-3.0,[1 0 1 1 0 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,233,-2.0,[1 0 0 0 0 0 0 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,234,-2.0,[0 0 1 1 0 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,235,-5.0,[1 1 0 0 1 1 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,236,-2.0,[0 0 1 1 0 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,237,-4.0,[0 0 1 1 0 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,238,-3.0,[0 0 0 1 0 1 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,239,-5.0,[0 1 0 0 1 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,240,-6.0,[1 1 0 1 0 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,241,-4.0,[0 1 0 1 0 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,242,-7.0,[1 1 1 1 1 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,243,-4.0,[0 0 1 1 0 1 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,244,-5.0,[0 1 1 0 0 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,245,-4.0,[1 1 0 0 0 1 0 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,246,-7.0,[1 1 1 1 0 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,247,-1.0,[1 0 0 0 0 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,248,-5.0,[1 1 1 0 0 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,249,-1.0,[0 0 0 0 1 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,250,-3.0,[0 1 0 0 0 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,251,-3.0,[0 0 0 1 0 1 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,252,-3.0,[1 0 0 0 1 1 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,253,-6.0,[1 0 1 1 0 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,254,-4.0,[0 0 0 1 1 1 0 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,255,-2.0,[0 0 1 1 0 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,256,-3.0,[0 1 1 0 0 0 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,257,-4.0,[1 0 0 0 1 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,258,-3.0,[0 0 0 1 1 0 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,259,-6.0,[1 1 0 0 1 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,260,-1.0,[0 1 0 0 0 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,261,-2.0,[0 0 0 0 0 1 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,262,-4.0,[0 0 1 0 1 1 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,263,-6.0,[1 0 1 1 0 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,264,-4.0,[0 1 1 1 1 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,265,-3.0,[1 1 0 1 0 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,266,-4.0,[0 0 1 1 0 1 0 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,267,-4.0,[0 0 0 1 0 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,268,-2.0,[1 0 1 0 0 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,269,-3.0,[0 0 1 0 0 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,270,-4.0,[1 0 0 0 1 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,271,-4.0,[0 1 1 1 1 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,272,-4.0,[1 0 0 1 1 0 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,273,-4.0,[0 0 1 1 0 1 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,274,-5.0,[0 1 1 1 1 1 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,275,-4.0,[1 1 0 0 1 0 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,276,-5.0,[0 1 1 1 0 1 0 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,277,-5.0,[1 0 0 0 1 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,278,-4.0,[0 0 1 1 0 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,279,-2.0,[1 0 0 0 0 0 0 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,280,-3.0,[1 1 1 0 0 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,281,-5.0,[1 1 1 1 1 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,282,-3.0,[0 0 0 1 1 1 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,283,-3.0,[1 0 0 0 1 0 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,284,-5.0,[1 1 0 0 1 1 0 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,285,-6.0,[1 1 1 1 0 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,286,-5.0,[1 1 1 1 0 0 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,287,-7.0,[1 1 1 0 1 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,288,-3.0,[0 1 1 0 1 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,289,-5.0,[0 1 1 0 1 1 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,290,-4.0,[1 1 0 0 0 1 1 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,291,-3.0,[1 1 0 0 0 0 0 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,292,-5.0,[0 0 1 0 1 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,293,-2.0,[0 0 1 0 1 0 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,294,-2.0,[1 0 0 0 0 0 0 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,295,-4.0,[1 1 1 0 0 1 0 0],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,296,-6.0,[0 1 1 1 1 0 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,297,-6.0,[1 0 1 0 1 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,298,-4.0,[1 0 1 1 0 0 0 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
7,299,1816.9999999999995,[0 1 0 1 0 1 1 1],"[0.00333333 0.13       0.02       0.05666667 0.02       0.22666667
 0.14333333 0.        ]"
8,0,-3.0,[0 0 0 1 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,1,-5.0,[0 1 0 0 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,2,-2.0,[0 0 0 0 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,3,-5.0,[1 1 1 0 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,4,-5.0,[0 1 0 1 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,5,-4.0,[0 1 0 1 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,6,-5.0,[0 1 1 1 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,7,-5.0,[1 1 0 1 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,8,-4.0,[0 1 1 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,9,-4.0,[0 1 1 0 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,10,-3.0,[0 1 0 1 0 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,11,-4.0,[1 0 0 0 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,12,-5.0,[1 0 1 1 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,13,-4.0,[1 0 0 1 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,14,-5.0,[1 0 1 1 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,15,-4.0,[1 1 1 0 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,16,-5.0,[1 1 0 0 0 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,17,-5.0,[1 0 0 1 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,18,-4.0,[1 0 0 0 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,19,-4.0,[0 0 1 0 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,20,-3.0,[1 1 0 0 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,21,-4.0,[1 1 0 0 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,22,-7.0,[1 1 0 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,23,-2.0,[0 1 0 0 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,24,-7.0,[0 1 1 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,25,-5.0,[0 1 1 1 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,26,-4.0,[0 1 0 0 0 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,27,-7.0,[1 1 1 0 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,28,-4.0,[0 1 0 1 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,29,-5.0,[1 0 1 1 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,30,-4.0,[0 1 1 0 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,31,-4.0,[1 1 0 1 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,32,-3.0,[0 0 0 1 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,33,-5.0,[0 1 1 0 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,34,-4.0,[0 0 1 0 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,35,-4.0,[0 0 1 1 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,36,-5.0,[0 1 1 1 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,37,-5.0,[1 1 0 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,38,-7.0,[0 1 1 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,39,-3.0,[0 1 1 0 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,40,-3.0,[0 0 0 1 1 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,41,-4.0,[1 0 1 1 0 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,42,-2.0,[1 0 0 0 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,43,-7.0,[1 1 1 0 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,44,-2.0,[0 0 0 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,45,-1.0,[0 1 0 0 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,46,-2.0,[0 0 0 0 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,47,-6.0,[1 1 1 0 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,48,-4.0,[1 1 1 0 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,49,-6.0,[1 0 1 0 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,50,-3.0,[1 0 1 1 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,51,-3.0,[0 0 1 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,52,-2.0,[0 0 1 0 0 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,53,-5.0,[1 1 1 0 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,54,-5.0,[0 1 0 1 0 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,55,-7.0,[1 0 1 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,56,-2.0,[0 0 0 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,57,-5.0,[1 0 0 1 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,58,-5.0,[1 1 1 0 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,59,-3.0,[0 0 0 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,60,-5.0,[0 1 1 0 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,61,-5.0,[0 1 1 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,62,-4.0,[1 0 1 0 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,63,-3.0,[0 0 0 0 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,64,-6.0,[1 1 1 1 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,65,-7.0,[1 1 1 1 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,66,-5.0,[0 1 1 1 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,67,-2.0,[0 0 1 0 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,68,-5.0,[1 1 1 0 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,69,-2.0,[0 0 1 1 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,70,-5.0,[0 0 1 0 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,71,-3.0,[0 0 1 0 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,72,-5.0,[0 0 1 1 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,73,-3.0,[1 1 0 0 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,74,-3.0,[1 0 0 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,75,-2.0,[0 0 1 0 0 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,76,-5.0,[0 1 1 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,77,-3.0,[1 0 0 1 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,78,-4.0,[1 1 0 1 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,79,-3.0,[1 0 1 0 0 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,80,-4.0,[1 1 1 1 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,81,-3.0,[0 1 1 0 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,82,-4.0,[1 1 0 0 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,83,-4.0,[1 0 0 1 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,84,-5.0,[0 0 0 1 1 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,85,-4.0,[0 1 1 0 0 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,86,-3.0,[0 1 1 1 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,87,-7.0,[1 1 1 1 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,88,-5.0,[1 1 0 1 1 1 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,89,-4.0,[1 0 0 1 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,90,-4.0,[1 1 1 0 1 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,91,-6.0,[1 1 1 1 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,92,-5.0,[1 1 0 0 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,93,-2.0,[0 0 1 1 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,94,-4.0,[0 1 1 1 0 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,95,-5.0,[1 1 1 0 0 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,96,-7.0,[1 1 1 1 1 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,97,-5.0,[0 0 1 1 1 0 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,98,-2.0,[0 0 1 1 0 0 0 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,99,-5.0,[1 0 1 1 0 1 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,100,-4.0,[0 1 0 0 0 1 1 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,101,-5.0,[1 1 0 0 1 1 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,102,-4.0,[1 0 0 1 1 0 1 0],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
8,103,-2.0,[0 0 1 0 0 0 0 1],"[0.00666667 0.23333333 0.06333333 0.25       0.01       0.14333333
 0.26666667 0.00333333]"
